key,label,alu_upper_100,alu_lower_100,alu_mean_100,has_alu_100,inv_alu_100,sine_upper_100,sine_lower_100,sine_mean_100,has_sine_100,inv_sine_100,alu_upper_250,alu_lower_250,alu_mean_250,has_alu_250,inv_alu_250,sine_upper_250,sine_lower_250,sine_mean_250,has_sine_250,inv_sine_250,alu_upper_500,alu_lower_500,alu_mean_500,has_alu_500,inv_alu_500,sine_upper_500,sine_lower_500,sine_mean_500,has_sine_500,inv_sine_500
chr5|177683866|177733920|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|177669341|177717370|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|54973286|54978939|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.28,0.14,1,0,0.0,0.0,0.0,0,0,0.0,0.284,0.142,1,0
chr17|54972881|54981849|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|54972881|54985924|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.144,0.072,1,0,0.0,0.0,0.0,0,0,0.0,0.508,0.254,1,0
chr17|54978779|54985924|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.144,0.072,1,0,0.0,0.0,0.0,0,0,0.0,0.508,0.254,1,0
chr17|54976475|54978939|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.28,0.14,1,0,0.0,0.0,0.0,0,0,0.0,0.284,0.142,1,0
chr17|54972881|54978939|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.28,0.14,1,0,0.0,0.0,0.0,0,0,0.0,0.284,0.142,1,0
chrY|15481140|15508852|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|161143394|161146369|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.044,0.0,0.022,1,0,0.0,0.0,0.0,0,0,0.12,0.0,0.06,1,0
chr6|158485857|158505206|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.302,0.151,1,0,0.0,0.302,0.151,1,0
chr1|19669245|19670928|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|122190033|122211419|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.128,0.064,1,0,0.0,0.128,0.064,1,0
chr12|122186231|122208878|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|122199554|122212628|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.26,0.0,0.13,1,0,0.26,0.0,0.13,1,0
chr12|122181534|122212628|+,LS,0.48,0.0,0.24,1,0,0.48,0.0,0.24,1,0,0.792,0.0,0.396,1,0,0.792,0.0,0.396,1,0,0.616,0.0,0.308,1,0,0.616,0.0,0.308,1,0
chr12|122190033|122212628|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|122199554|122208878|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.26,0.0,0.13,1,0,0.26,0.0,0.13,1,0
chr16|89950989|89962491|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.12,0.06,1,0,0.0,0.316,0.158,1,0,0.0,0.516,0.258,1,0
chr16|89949758|89960266|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.07,0.0,0.035,1,0,0.07,0.0,0.035,1,0
chr16|89970525|89971504|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.412,0.0,0.206,1,0,0.412,0.0,0.206,1,0
chr16|89960135|89973730|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|89965174|89971504|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|89949758|89971504|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.07,0.0,0.035,1,0,0.07,0.0,0.035,1,0
chr16|89954059|89970613|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.036,0.018,1,0,0.0,0.036,0.018,1,0,0.098,0.322,0.21,1,1,0.098,0.322,0.21,1,1
chr16|89962397|89971504|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.032,0.0,0.016,1,0,0.032,0.0,0.016,1,0
chr16|89950989|89971504|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|89950989|89972692|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|77928502|77934527|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.244,0.122,1,0,0.0,0.244,0.122,1,0
chr14|77928984|77932010|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.38,0.19,1,0,0.0,0.38,0.19,1,0,0.0,0.628,0.314,1,0,0.0,0.646,0.323,1,0
chr14|77925958|77932010|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.38,0.19,1,0,0.0,0.38,0.19,1,0,0.0,0.628,0.314,1,0,0.214,0.646,0.43,1,1
chr14|77928502|77929102|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.048,0.024,1,0,0.0,0.048,0.024,1,0,0.0,0.524,0.262,1,0,0.0,0.524,0.262,1,0
chr14|77925958|77934527|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.244,0.122,1,0,0.214,0.244,0.229,1,1
chr14|77928984|77934851|+,LS,0.0,0.46,0.23,1,0,0.0,0.46,0.23,1,0,0.0,0.784,0.392,1,0,0.0,0.784,0.392,1,0,0.0,0.886,0.443,1,0,0.0,0.886,0.443,1,0
chr6|88385577|88387685|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.478,0.239,1,0,0.0,0.478,0.239,1,0
chr22|47091106|47108190|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr22|47085888|47091212|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.286,0.0,0.143,1,0,0.286,0.0,0.143,1,0
chr1|82302569|82452713|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|82302569|82451039|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr7|151168634|151174501|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|31725125|31918004|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.218,0.109,1,0,0.0,0.218,0.109,1,0
chr6|127601375|127606493|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|114057673|114118087|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|113715993|113716640|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|113722385|113728048|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|109762850|110223231|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|144952565|144955292|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|144952200|145021167|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|144955215|145021167|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|144952565|145016011|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr15|28261249|28267719|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|192862987|192863934|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|192820980|192863047|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|192820980|192863934|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|192818404|192863047|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|98274889|98277109|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|89948162|90041612|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|39081605|39084612|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.08,0.04,1,0,0.0,0.08,0.04,1,0
chr1|155981600|155989958|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|11718914|11721992|-,LS,0.0,0.05,0.025,1,0,0.0,0.05,0.025,1,0,0.0,0.256,0.128,1,0,0.0,0.256,0.128,1,0,0.0,0.528,0.264,1,0,0.0,0.528,0.264,1,0
chr19|6901885|6928222|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.472,0.236,1,0,0.0,0.472,0.236,1,0,0.0,0.718,0.359,1,0,0.0,0.718,0.359,1,0
chr16|66424305|66430104|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr15|40556981|40565877|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|191213613|191234003|+,LS,0.0,0.0,0.0,0,0,1.0,0.0,0.5,1,0,0.0,0.0,0.0,0,0,0.436,0.0,0.218,1,0,0.0,0.0,0.0,0,0,0.218,0.0,0.109,1,0
chr17|79031680|79082309|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|79027467|79084759|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.592,0.0,0.296,1,0,0.0,0.0,0.0,0,0,0.438,0.0,0.219,1,0
chr17|79031680|79084759|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|79058631|79082309|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|38080282|38081058|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|1073430|1075255|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|8372634|8401379|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.336,0.168,1,0,0.0,0.376,0.188,1,0,0.0,0.636,0.318,1,0
chr11|550071|552702|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr4|77184856|77201494|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr15|65297191|65298529|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.252,0.126,1,0,0.0,0.252,0.126,1,0,0.0,0.594,0.297,1,0,0.0,0.594,0.297,1,0
chr5|38883928|38885586|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.22,0.0,0.11,1,0
chr20|35284762|35312878|-,LS,0.0,0.08,0.04,1,0,0.0,0.08,0.04,1,0,0.192,0.632,0.412,1,1,0.192,0.632,0.412,1,1,0.596,0.594,0.595,1,1,0.596,0.594,0.595,1,1
chr20|35299743|35316015|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.16,0.0,0.08,1,0
chr20|35309218|35316015|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.37,0.0,0.185,1,0,0.37,0.0,0.185,1,0
chrX|54948650|54955143|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr6|131458292|131540948|+,LS,1.0,0.0,0.5,1,0,1.0,0.0,0.5,1,0,0.696,0.0,0.348,1,0,0.696,0.0,0.348,1,0,0.348,0.0,0.174,1,0,0.578,0.0,0.289,1,0
chr6|131466424|131540948|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|57391379|57399639|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|57401152|57410868|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.564,0.282,1,0,0.0,0.564,0.282,1,0,0.0,0.636,0.318,1,0,0.0,0.636,0.318,1,0
chr3|57440501|57457333|-,LS,0.4,0.0,0.2,1,0,0.4,0.0,0.2,1,0,0.508,0.0,0.254,1,0,0.508,0.0,0.254,1,0,0.696,0.0,0.348,1,0,0.696,0.45,0.573,1,1
chr3|57401152|57457333|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.45,0.225,1,0
chr3|57344744|57447416|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|46627142|46627578|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|231282305|231305272|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr7|38241314|38268472|+,LS,0.34,0.0,0.17,1,0,0.34,0.0,0.17,1,0,0.136,0.0,0.068,1,0,0.136,0.0,0.068,1,0,0.068,0.0,0.034,1,0,0.068,0.408,0.238,1,1
chr1|151633273|151665959|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr22|50703749|50706378|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr22|50705685|50706056|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr22|50703749|50704089|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|115423193|115426886|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|182355390|182356427|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.104,0.052,1,0
chr5|19543977|19839351|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|18643473|18650530|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|70506443|70513306|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.452,0.0,0.226,1,0,0.452,0.0,0.226,1,0,0.36,0.0,0.18,1,0,0.602,0.0,0.301,1,0
chr16|70501788|70502871|+,LS,0.0,0.0,0.0,0,0,0.0,0.51,0.255,1,0,0.0,0.0,0.0,0,0,0.0,0.204,0.102,1,0,0.0,0.0,0.0,0,0,0.0,0.102,0.051,1,0
chr16|70497525|70509396|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.584,0.0,0.292,1,0,0.0,0.0,0.0,0,0,0.34,0.0,0.17,1,0
chr16|70501276|70501869|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.296,0.148,1,0,0.252,0.296,0.274,1,1,0.0,0.558,0.279,1,0,0.134,0.558,0.346,1,1
chr16|70497525|70509670|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.04,0.02,1,0,0.584,0.04,0.312,1,1,0.0,0.52,0.26,1,0,0.34,0.52,0.43,1,1
chr7|97486001|97498491|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|35684484|35685136|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|35685265|35689268|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|35684484|35685548|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166,0.083,1,0,0.0,0.166,0.083,1,0
chr9|114804146|114841004|-,LS,0.0,0.24,0.12,1,0,0.0,0.24,0.12,1,0,0.0,0.696,0.348,1,0,0.0,0.696,0.348,1,0,0.0,0.622,0.311,1,0,0.0,0.622,0.311,1,0
chr19|44012095|44030811|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|44012926|44030501|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.472,0.0,0.236,1,0,0.472,0.0,0.236,1,0,0.608,0.0,0.304,1,0,0.608,0.0,0.304,1,0
chr19|44015588|44030501|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|44015588|44030811|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|186502220|186502485|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr3|186502220|186504434|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.26,0.13,1,0,0.0,0.26,0.13,1,0
chr3|186502220|186505373|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|7858584|7870627|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|89713442|89715905|-,LS,0.0,0.32,0.16,1,0,0.0,0.32,0.16,1,0,0.0,0.728,0.364,1,0,0.0,0.728,0.364,1,0,0.0,0.62,0.31,1,0,0.0,0.62,0.31,1,0
chr14|102873674|102912284|+,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.288,0.556,0.422,1,1,0.288,0.556,0.422,1,1,0.624,0.776,0.7,1,1,0.624,0.776,0.7,1,1
chr2|128707733|128757720|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|128699997|128750882|-,LS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.128,0.064,1,0
chr4|155488744|155490951|+,LS,0.0,0.0,0.0,0,0,0.0,0.22,0.11,1,0,0.0,0.0,0.0,0,0,0.0,0.688,0.344,1,0,0.0,0.0,0.0,0,0,0.0,0.388,0.194,1,0
chr2|85051076|85059269|-,LS,0.0,0.0,0.0,0,0,0.0,0.04,0.02,1,0,0.0,0.0,0.0,0,0,0.0,0.616,0.308,1,0,0.0,0.254,0.127,1,0,0.0,0.626,0.313,1,0
